            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2434296.500000000, A.D. 1952-Oct-11 00:00:00.0000,  4.907913641301948E-02,  7.402777351372657E+08,  1.305181986138684E+00,  1.003889820023370E+02,  2.739675070306872E+02,  2.433972188788712E+06,  9.614133998959673E-07,  2.693927326480225E+01,  2.963327610430898E+01,  7.784851121520824E+08,  8.166924891668992E+08,  3.744487023365338E+08,
2434327.500000000, A.D. 1952-Nov-11 00:00:00.0000,  4.878127025831643E-02,  7.402686968287526E+08,  1.305062893751523E+00,  1.003964139399844E+02,  2.738378029479939E+02,  2.433970805294485E+06,  9.618827804079447E-07,  2.964370997639255E+01,  3.256159468178177E+01,  7.782318342593852E+08,  8.161949716900178E+08,  3.742659784878571E+08,
2434357.500000000, A.D. 1952-Dec-11 00:00:00.0000,  4.892066484910482E-02,  7.402575046161326E+08,  1.305188508409034E+00,  1.003891935324826E+02,  2.738586309240799E+02,  2.433970982699043E+06,  9.616931620043749E-07,  3.211583431622179E+01,  3.525693582519111E+01,  7.783341276137450E+08,  8.164107506113573E+08,  3.743397730412086E+08,
2434388.500000000, A.D. 1953-Jan-11 00:00:00.0000,  4.902442234798836E-02,  7.402322975022925E+08,  1.305351733232789E+00,  1.003814336007053E+02,  2.738416529845319E+02,  2.433970743595798E+06,  9.615849083368433E-07,  3.470759311461778E+01,  3.807364971353274E+01,  7.783925422458789E+08,  8.165527869894654E+08,  3.743819156049941E+08,
2434419.500000000, A.D. 1953-Feb-11 00:00:00.0000,  4.867853488753288E-02,  7.403112350844775E+08,  1.304860488335407E+00,  1.004042160229738E+02,  2.738834307350446E+02,  2.433971341879602E+06,  9.619556984480102E-07,  3.724775346728111E+01,  4.079320759120785E+01,  7.781925061440263E+08,  8.160737772035750E+08,  3.742376084270959E+08,
2434447.500000000, A.D. 1953-Mar-11 00:00:00.0000,  4.892322164633120E-02,  7.403664218045877E+08,  1.304819523016197E+00,  1.004047753524459E+02,  2.741120561072742E+02,  2.433973885247953E+06,  9.614770769793631E-07,  3.934394444842047E+01,  4.307153834653847E+01,  7.784507398931298E+08,  8.165350579816719E+08,  3.744239032000624E+08,
2434478.500000000, A.D. 1953-Apr-11 00:00:00.0000,  4.883501658043272E-02,  7.402082723094358E+08,  1.305289134453910E+00,  1.003862904947419E+02,  2.737186676123501E+02,  2.433969417810046E+06,  9.619190309840482E-07,  4.230972116804148E+01,  4.625125985455218E+01,  7.782122820042077E+08,  8.162162916989796E+08,  3.742518740186667E+08,
2434508.500000000, A.D. 1953-May-11 00:00:00.0000,  4.882769240558332E-02,  7.401438506943898E+08,  1.305439497920609E+00,  1.003818079603446E+02,  2.735835417727932E+02,  2.433967914335988E+06,  9.620557328265591E-07,  4.493435360944541E+01,  4.906078315594149E+01,  7.781385609998118E+08,  8.161332713052337E+08,  3.741986952692494E+08,
2434539.500000000, A.D. 1953-Jun-11 00:00:00.0000,  4.896345478925613E-02,  7.403298396155517E+08,  1.304922387161361E+00,  1.003984703848222E+02,  2.740351377934431E+02,  2.433973003243895E+06,  9.614873290544796E-07,  4.706030473449715E+01,  5.134218023576086E+01,  7.784452062791123E+08,  8.165605729426730E+08,  3.744199108208963E+08,
2434569.500000000, A.D. 1953-Jul-11 00:00:00.0000,  4.887375902653689E-02,  7.403087929832789E+08,  1.304951816239819E+00,  1.003970760559294E+02,  2.739395920745335E+02,  2.433971921274409E+06,  9.616643624274871E-07,  4.965150218219892E+01,  5.409077831588691E+01,  7.783496670490178E+08,  8.163905411147567E+08,  3.743509836334870E+08,
2434600.500000000, A.D. 1953-Aug-11 00:00:00.0000,  4.873936536939563E-02,  7.401787679963957E+08,  1.305234627662978E+00,  1.003895910953246E+02,  2.736082201273617E+02,  2.433968217697673E+06,  9.621216575467267E-07,  5.255992771943839E+01,  5.715977317717277E+01,  7.781030151466569E+08,  8.160272622969180E+08,  3.741730551185687E+08,
2434631.500000000, A.D. 1953-Sep-11 00:00:00.0000,  4.907340191628545E-02,  7.403758059296602E+08,  1.304924598821373E+00,  1.003965742103056E+02,  2.741837637473136E+02,  2.433974637269340E+06,  9.612310767418603E-07,  5.455268955629697E+01,  5.929705977441314E+01,  7.785835493734729E+08,  8.167912928172857E+08,  3.745197265367632E+08,
2434661.500000000, A.D. 1953-Oct-11 00:00:00.0000,  4.902088065125104E-02,  7.403419445857104E+08,  1.304995365784045E+00,  1.003947050217056E+02,  2.740887108002221E+02,  2.433973573567332E+06,  9.613766660275231E-07,  5.714119471483561E+01,  6.201598000675610E+01,  7.785049424562681E+08,  8.166679403268257E+08,  3.744630098913735E+08,
2434692.500000000, A.D. 1953-Nov-11 00:00:00.0000,  4.875273268706876E-02,  7.401733855671426E+08,  1.305222320700332E+00,  1.003905929055289E+02,  2.736027112501440E+02,  2.433968163012343E+06,  9.621118721126413E-07,  6.021157379635324E+01,  6.520486165363195E+01,  7.781082910839502E+08,  8.160431966007577E+08,  3.741768607526882E+08,
2434722.500000000, A.D. 1953-Dec-11 00:00:00.0000,  4.879670172581715E-02,  7.400885816272964E+08,  1.305439283485001E+00,  1.003876760505402E+02,  2.734892390269991E+02,  2.433966946221233E+06,  9.622105264309999E-07,  6.281295545211780E+01,  6.792249177000959E+01,  7.780551044872081E+08,  8.160216273471198E+08,  3.741384968373816E+08,
2434753.500000000, A.D. 1954-Jan-11 00:00:00.0000,  4.894373450033004E-02,  7.403135611901942E+08,  1.304961816135748E+00,  1.003944185165327E+02,  2.739847747226426E+02,  2.433972417306186E+06,  9.615489484334385E-07,  6.489065458452954E+01,  7.009719755146268E+01,  7.784119489515642E+08,  8.165103367129341E+08,  3.743959166993154E+08,
2434784.500000000, A.D. 1954-Feb-11 00:00:00.0000,  4.875026755693537E-02,  7.403049530817051E+08,  1.304884377649005E+00,  1.003949345104773E+02,  2.738103722371588E+02,  2.433970405935895E+06,  9.618591416488522E-07,  6.765498585116555E+01,  7.293679352622370E+01,  7.782445848162324E+08,  8.161842165507598E+08,  3.742751764908898E+08,
2434812.500000000, A.D. 1954-Mar-11 00:00:00.0000,  4.884139984384493E-02,  7.403824138387183E+08,  1.304789841314705E+00,  1.003952672453537E+02,  2.740107625219395E+02,  2.433972620059868E+06,  9.615699992002351E-07,  6.977692973037661E+01,  7.513400805374168E+01,  7.784005882059702E+08,  8.164187625732220E+08,  3.743877203941701E+08,
2434843.500000000, A.D. 1954-Apr-11 00:00:00.0000,  4.896546542140547E-02,  7.401260223938481E+08,  1.305448776978823E+00,  1.003904275777817E+02,  2.737040737839541E+02,  2.433969409121614E+06,  9.618814701868514E-07,  7.264268517706130E+01,  7.808950390620788E+01,  7.782325409684513E+08,  8.163390595430545E+08,  3.742664882920218E+08,
2434873.500000000, A.D. 1954-May-11 00:00:00.0000,  4.895013261065597E-02,  7.401167361706764E+08,  1.305406280146257E+00,  1.003912685923454E+02,  2.736793437953730E+02,  2.433969144059695E+06,  9.619228353549883E-07,  7.516114245515070E+01,  8.066113377444476E+01,  7.782102301347412E+08,  8.163037240988060E+08,  3.742503938656842E+08,
2434904.500000000, A.D. 1954-Jun-11 00:00:00.0000,  4.882484006086702E-02,  7.403492769883950E+08,  1.304854149266180E+00,  1.003931517893602E+02,  2.739310231534618E+02,  2.433971722074651E+06,  9.616596707922473E-07,  7.750208844983229E+01,  8.302889719321443E+01,  7.783521985958622E+08,  8.163551202033293E+08,  3.743528099742604E+08,
2434934.500000000, A.D. 1954-Jul-11 00:00:00.0000,  4.872048832774704E-02,  7.404007305153751E+08,  1.304681681171787E+00,  1.003927558068809E+02,  2.739017887984198E+02,  2.433971286616793E+06,  9.617176687359268E-07,  8.003571805953359E+01,  8.558430117358348E+01,  7.783209050869031E+08,  8.162410796584311E+08,  3.743302340209481E+08,
2434965.500000000, A.D. 1954-Aug-11 00:00:00.0000,  4.893096512278591E-02,  7.401757929610327E+08,  1.305182082797441E+00,  1.003927130399476E+02,  2.737639675239357E+02,  2.433970052555178E+06,  9.618367900954611E-07,  8.272436904313361E+01,  8.832078346200377E+01,  7.782566415450501E+08,  8.163374901290675E+08,  3.742838740492246E+08,
2434996.500000000, A.D. 1954-Sep-11 00:00:00.0000,  4.894465160209668E-02,  7.402455703480918E+08,  1.305048740404756E+00,  1.003923977773222E+02,  2.738922581974432E+02,  2.433971440947160E+06,  9.616800364703831E-07,  8.517129068038544E+01,  9.077997738646114E+01,  7.783412096836107E+08,  8.164368490191295E+08,  3.743448822347337E+08,
2435026.500000000, A.D. 1954-Oct-11 00:00:00.0000,  4.883194232008136E-02,  7.403445371992689E+08,  1.304841595834415E+00,  1.003911971948689E+02,  2.739192298846964E+02,  2.433971573263226E+06,  9.616581349251364E-07,  8.765097507375931E+01,  9.324710974936072E+01,  7.783530273347394E+08,  8.163615174702100E+08,  3.743534078542635E+08,
2435057.500000000, A.D. 1954-Nov-11 00:00:00.0000,  4.891034869811038E-02,  7.401487377416888E+08,  1.305238512035538E+00,  1.003936908466733E+02,  2.737007038576676E+02,  2.433969363255539E+06,  9.619208053462209E-07,  9.043499867551026E+01,  9.602805497829131E+01,  7.782113250086820E+08,  8.162739122756752E+08,  3.742511836724712E+08,
2435087.500000000, A.D. 1954-Dec-11 00:00:00.0000,  4.892888259990799E-02,  7.400342107690812E+08,  1.305420345736981E+00,  1.003957071793211E+02,  2.735413819755223E+02,  2.433967700692281E+06,  9.621159890302712E-07,  9.308535711509317E+01,  9.865690479662905E+01,  7.781060713862127E+08,  8.161779320033442E+08,  3.741752596408345E+08,
2435118.500000000, A.D. 1955-Jan-11 00:00:00.0000,  4.879793579834076E-02,  7.404473274626355E+08,  1.304736178856995E+00,  1.003884715857434E+02,  2.740320520833422E+02,  2.433972699190197E+06,  9.615094552143022E-07,  9.518673419294475E+01,  1.007165314299432E+02,  7.784332638976038E+08,  8.164192003325720E+08,  3.744112947071985E+08,
2435149.500000000, A.D. 1955-Feb-11 00:00:00.0000,  4.887334815249095E-02,  7.403446475154922E+08,  1.304925725592670E+00,  1.003903479955396E+02,  2.739689819089301E+02,  2.433972159393880E+06,  9.615951269596728E-07,  9.781559910291313E+01,  1.033098961763719E+02,  7.783870277185640E+08,  8.164294079216359E+08,  3.743779371451595E+08,
2435177.500000000, A.D. 1955-Mar-11 00:00:00.0000,  4.892532288423591E-02,  7.401497255677067E+08,  1.305193488724936E+00,  1.003942570265920E+02,  2.737272300883878E+02,  2.433969680427562E+06,  9.618961626975688E-07,  1.003792618332374E+02,  1.058256244183383E+02,  7.782246161913280E+08,  8.162995068149494E+08,  3.742607715477374E+08,
2435208.500000000, A.D. 1955-Apr-11 00:00:00.0000,  4.885113637113095E-02,  7.401477687621269E+08,  1.305167355615947E+00,  1.003941067808525E+02,  2.736115724965226E+02,  2.433968298033027E+06,  9.620125258677548E-07,  1.030829610384665E+02,  1.084533441596450E+02,  7.781618598988590E+08,  8.161759510355911E+08,  3.742155016903472E+08,
2435238.500000000, A.D. 1955-May-11 00:00:00.0000,  4.889012534877545E-02,  7.402231314697129E+08,  1.305021105197655E+00,  1.003913716437606E+02,  2.737991786042511E+02,  2.433970371605607E+06,  9.618064729097903E-07,  1.053815700851876E+02,  1.106894877362522E+02,  7.782729957894249E+08,  8.163228601091369E+08,  3.742956718838438E+08,
2435269.500000000, A.D. 1955-Jun-11 00:00:00.0000,  4.892212479134925E-02,  7.401661755781531E+08,  1.305135097033259E+00,  1.003937624978938E+02,  2.737552726519529E+02,  2.433969980754961E+06,  9.618689475830826E-07,  1.079971668221673E+02,  1.132227554915750E+02,  7.782392955106572E+08,  8.163124154431612E+08,  3.742713608798609E+08,
2435299.500000000, A.D. 1955-Jul-11 00:00:00.0000,  4.881045295413526E-02,  7.403292292878346E+08,  1.304955597859538E+00,  1.003894227800080E+02,  2.738432056012552E+02,  2.433970678278915E+06,  9.617205523698060E-07,  1.104153257897307E+02,  1.155411183998066E+02,  7.783193492686030E+08,  8.163094692493713E+08,  3.743291116249025E+08,
2435330.500000000, A.D. 1955-Aug-11 00:00:00.0000,  4.890599637611223E-02,  7.402137648776230E+08,  1.305047584696276E+00,  1.003915711065946E+02,  2.738142687602329E+02,  2.433970576993822E+06,  9.618006542378249E-07,  1.130090259215466E+02,  1.180404412434111E+02,  7.782761347009209E+08,  8.163385045242189E+08,  3.742979362862677E+08,
2435361.500000000, A.D. 1955-Sep-11 00:00:00.0000,  4.907535460478524E-02,  7.398963241116958E+08,  1.305371892701563E+00,  1.004012076595232E+02,  2.735698199888659E+02,  2.433968348894595E+06,  9.621626375728380E-07,  1.158138381986637E+02,  1.207384066936565E+02,  7.780809212323935E+08,  8.162655183530912E+08,  3.741571184972844E+08,
